,label
48333,0
108978,0
47239,0
105251,0
44011,0
22918,1
70688,1
57884,0
44365,1
62266,0
8517,1
122770,0
42857,1
29370,0
55227,0
87139,1
100947,0
55199,0
29752,1
111666,1
7077,1
23234,1
111887,1
66318,0
37144,0
116498,1
12250,0
41114,1
73546,1
89908,0
104860,0
66992,1
6974,1
62590,1
65157,0
37765,0
107549,1
70654,1
77827,1
21269,0
4404,1
37494,0
87679,0
1284,1
12808,0
118818,0
110362,0
13547,1
2137,0
88289,0
30542,1
119502,1
13938,1
96545,1
71917,1
123904,0
104566,0
101857,1
98260,0
48653,0
121596,0
40930,1
57559,0
17975,1
22976,1
118031,1
26027,1
79216,0
7119,1
59427,1
9286,0
59964,1
42142,0
1199,1
84262,0
95170,1
113313,1
14137,1
121929,0
16755,1
23678,0
93138,1
14399,0
40483,1
84701,0
35113,1
20429,1
67771,0
109639,1
14474,0
51426,0
53791,1
85897,0
67335,1
79961,1
88135,0
42953,1
3945,0
6916,1
17055,1
81563,0
2938,1
106955,0
39692,0
14461,0
28839,0
9902,0
43344,1
84440,0
34323,1
88344,0
90655,0
13948,1
43170,1
28146,0
102467,1
97836,1
102432,1
8688,1
90428,0
55521,0
56610,1
3899,0
10202,0
14846,0
22004,1
47676,0
106319,1
86563,0
52740,1
651,1
82469,1
55524,0
19373,0
89428,1
71481,1
100395,1
97643,1
6234,1
18285,1
111556,1
70676,1
32134,0
88823,1
77196,0
110055,1
58761,0
7271,1
107612,0
2662,1
103005,0
55207,0
68599,1
107899,1
112158,0
101080,1
40257,0
78427,0
90699,0
35586,1
26337,0
37508,0
68767,1
99402,0
32727,0
73615,0
97764,1
76657,1
119348,0
67265,1
110741,0
26652,1
82708,1
12503,0
75237,0
12001,0
103467,1
75865,1
99184,1
109822,1
38863,0
76649,1
66725,0
44057,0
14524,0
102357,1
16421,0
114810,0
77451,0
36172,1
26936,1
91689,1
93833,1
103227,0
17805,1
108360,0
62494,0
27263,1
75389,0
45931,1
58299,1
122106,0
21142,0
111947,1
97048,0
81726,0
112790,1
25647,0
17719,1
9482,0
26788,1
33090,0
27998,1
50789,1
107274,1
13951,1
66521,0
120383,0
106779,0
17115,1
9959,0
58875,0
103166,0
120123,0
33237,0
64155,1
46776,1
107728,1
57870,0
101877,1
6579,1
71353,1
93270,1
88609,1
105936,0
32044,0
108016,1
107015,0
57903,0
31451,1
16680,1
81413,0
4232,0
5178,1
80861,1
54644,0
40952,1
79490,1
80950,1
62140,0
54429,0
45664,1
86966,1
42895,1
112332,0
123253,0
37578,0
48611,0
111553,1
84427,0
117642,0
35990,1
117788,0
13897,1
18838,0
37831,0
106491,1
107256,1
122360,1
74994,0
47107,0
59190,1
39540,1
110337,0
35510,1
21920,0
114276,1
116688,1
35197,1
122003,0
883,1
72092,0
34065,1
85536,0
94696,0
109577,1
27604,1
119814,1
21632,1
116259,0
83207,0
57457,0
86686,1
77719,1
55321,0
22978,1
39439,1
16512,1
118346,0
27152,1
27107,1
27673,1
55319,0
10032,0
91284,0
123234,0
119647,1
33989,1
114678,0
62256,0
69628,0
56343,1
6804,1
32902,1
54143,1
51211,0
55722,0
17703,1
61592,0
309,1
108768,1
60246,1
43862,0
73399,1
78618,0
17656,1
1517,1
41087,1
30634,1
36605,0
2657,1
20248,0
2271,0
91666,1
94057,0
1361,1
110086,1
123012,0
109971,1
32564,0
68176,1
77290,1
19265,0
15663,1
44071,0
70612,0
9500,0
17838,1
63464,1
38804,1
20021,0
28264,0
72912,0
115998,1
92924,0
113086,1
118165,0
33806,0
40117,1
54297,0
24382,0
2115,0
8676,1
22174,1
122230,0
52594,1
100670,1
53851,1
26504,1
63786,1
29219,0
84951,1
83002,0
34879,1
85815,0
64788,0
40266,0
104577,0
7266,1
89726,1
3701,1
58991,0
55169,0
8764,1
32469,0
82518,1
42979,1
104614,0
108457,1
102325,1
70848,0
44991,1
2439,0
83195,0
82668,1
97447,1
38601,1
107541,1
97559,1
111407,0
32702,0
11762,0
19354,0
100236,0
18842,0
81797,0
36246,0
8449,1
117593,0
99079,1
105355,1
93189,1
44193,0
118339,0
2086,0
25283,1
52847,1
53630,1
14747,0
67707,0
7924,1
40418,1
9590,0
99399,0
25388,0
44892,1
121863,0
108253,0
29102,0
4645,1
2572,0
7748,1
78624,0
84009,1
99266,1
104071,1
84354,0
34921,1
13637,1
24868,1
3715,1
108127,0
42218,0
10979,0
111520,1
111707,1
112743,0
97269,0
68166,1
115086,0
71650,1
94093,0
16726,1
101163,1
120198,0
13506,1
94366,0
9410,0
27142,1
95635,0
16249,0
35213,1
59960,1
94744,0
115157,0
70868,0
93029,1
108433,1
41510,1
1644,0
75920,1
55451,0
13585,1
88772,1
10443,0
115,0
22543,1
117859,0
79956,1
46651,1
107756,1
72687,0
69233,0
127,0
45625,1
39750,0
87717,0
63676,1
107039,0
50223,0
35840,1
117234,0
2158,0
61783,0
73877,0
2339,0
19272,0
115949,1
59997,1
110069,1
58278,1
50188,0
102113,0
22428,1
42547,0
14180,1
19490,0
117954,1
4927,1
67030,1
27069,1
16051,0
79995,1
103692,0
75091,0
12717,0
65877,1
123581,0
60168,1
65010,0
26356,0
31988,0
48117,0
62560,1
16666,1
114653,0
37518,0
81058,1
84782,1
81408,0
118173,0
82147,0
76506,0
62036,0
72196,0
70279,0
123396,1
105142,0
97782,1
106792,0
96727,1
115566,0
31015,1
78882,0
3915,0
122618,1
37902,0
38641,1
108644,1
27017,1
26509,1
67349,1
98150,0
115145,0
67064,0
64866,0
62037,0
30820,1
70128,1
14631,0
6062,1
33894,1
105291,0
36805,0
97196,0
118096,1
4556,1
4537,1
19424,0
41802,0
118833,0
83439,0
58205,1
88374,0
76529,0
94317,0
108150,0
57571,0
54844,0
60429,1
49845,0
17006,1
116643,1
46056,1
87848,0
15199,0
77549,0
45325,1
56811,1
99300,1
25359,0
101840,1
57927,0
96139,0
56089,0
110756,0
116419,0
44670,1
46872,1
75743,1
38269,1
12383,0
52024,1
5707,1
52761,1
74119,1
116229,0
105999,0
26845,1
12600,0
64134,1
59266,1
46354,1
79745,0
51490,0
107670,1
20989,1
29881,0
4790,1
14471,0
66048,1
18702,0
64497,0
32100,0
77663,1
115606,0
56693,1
70577,0
886,1
10102,0
66053,0
82352,1
7156,1
22271,1
64475,0
8034,1
88462,1
23812,0
13396,1
120409,0
45466,1
111184,1
77893,1
46833,1
54813,0
6865,1
42173,0
107618,0
46966,0
32263,0
61774,0
5428,1
52676,1
27767,1
72784,0
88693,1
114234,1
79890,0
105243,0
58691,0
60862,1
119410,1
118888,0
29609,1
64468,0
74009,1
101289,1
7095,1
43681,0
107735,1
100949,0
57406,0
110599,0
73911,0
102614,1
65286,1
16429,0
117361,0
80887,1
50046,0
5595,1
55532,0
48666,0
65918,1
57998,1
123273,1
79499,1
60867,1
72136,0
33861,1
117632,0
65412,1
5061,1
3137,0
50427,1
80473,1
110972,0
95060,1
13041,1
37450,0
14311,0
51583,1
119591,1
99707,0
73831,0
12187,0
23286,1
76306,0
37427,0
6098,1
116317,0
93151,1
42349,0
113048,1
26591,0
72456,0
85175,1
112645,0
9202,0
69446,0
83019,0
57128,0
69534,0
120886,1
59517,1
18353,1
37464,0
59384,1
123172,0
111101,1
63587,1
117941,1
37987,0
72139,0
22729,1
6245,1
78289,0
58061,1
53684,1
7696,1
79586,1
106932,0
50146,0
45502,1
13711,1
23628,0
39874,0
66936,1
65071,0
32204,0
41036,1
112900,0
96980,0
117627,0
986,1
61732,0
64701,0
15415,1
71911,1
18815,0
119626,1
95848,0
43247,1
51740,1
58345,1
3923,0
2104,0
13659,1
123518,0
119227,0
54932,0
104888,0
34788,1
73419,1
90219,0
13238,1
109116,0
61830,0
98852,0
30812,1
37749,0
45268,1
42334,0
83894,1
13664,1
61459,0
73142,0
105244,0
72808,0
89815,1
38404,1
49759,1
401,1
119362,0
27237,1
67358,1
65072,0
95475,1
100049,0
25512,0
32859,1
15510,1
40792,1
106068,0
101316,1
23861,0
31677,1
77956,1
34697,1
14784,0
12073,0
821,1
9122,1
26192,0
6351,1
101655,0
75968,0
100508,1
76009,0
5346,1
121242,1
69107,0
1576,0
25400,0
73078,0
47183,0
37777,0
81778,0
63222,0
45889,1
70808,0
47144,0
15720,1
92225,0
35636,1
83224,0
1137,1
40744,1
114576,1
71278,1
20262,0
128,0
118602,1
70161,1
66497,0
3903,0
13035,1
78299,0
102363,1
14252,1
93236,1
88585,1
122185,0
22569,1
5059,1
32536,0
98293,0
93769,1
14664,0
43325,1
90992,0
73112,0
4568,1
56742,1
79130,0
26750,1
35795,1
119096,1
38936,0
105661,0
20401,0
20741,1
62698,1
64679,0
52427,1
50367,0
15113,0
97541,1
38813,1
40964,1
47167,0
35077,1
11045,0
20082,0
58598,0
46234,1
110912,0
3367,0
43783,0
43650,0
34108,1
57517,0
69043,0
28083,1
80998,1
25690,0
90689,0
88806,1
13653,1
19245,0
20901,1
78242,1
62499,0
14114,1
119974,0
105709,0
43571,0
113112,1
98727,0
79620,0
87556,0
1430,1
29515,1
45465,1
13121,1
79660,0
22256,1
85806,0
64798,0
90881,0
14473,0
68782,1
103357,1
108992,0
38631,1
866,1
118629,1
114293,1
121376,1
54159,1
93210,1
95336,1
23623,0
1598,0
21396,0
96792,0
108167,0
88128,0
70724,1
7879,1
5173,1
36239,0
45568,1
190,1
84571,0
115617,0
15594,1
24545,0
8703,1
59338,1
101643,0
36889,0
60512,1
114743,0
82129,0
103147,0
29491,1
3167,0
77917,1
32096,0
42303,0
77921,1
21421,0
91832,1
47811,0
123882,0
75981,0
85144,1
16511,1
16367,1
34135,1
101600,0
91158,0
26830,1
1472,1
82395,1
41015,1
28021,1
31681,1
21884,0
77490,0
7104,1
38295,1
42159,0
45490,1
65248,1
117964,1
6426,1
31190,1
99730,1
92266,0
1219,1
6528,1
34779,1
44,1
82340,0
32182,0
55762,0
8588,1
12514,0
100242,0
122763,0
18054,1
42802,1
84219,0
31266,1
104099,1
100999,0
117825,0
14875,0
13620,1
21776,0
25752,0
123084,1
66808,1
6763,1
6266,1
32002,0
77727,1
123445,0
67765,0
22338,1
64164,1
63631,1
44727,1
96423,1
30877,1
13379,1
21090,0
62940,0
101168,1
36406,0
116884,1
49964,0
21648,1
4906,1
42883,1
78316,0
53040,1
73636,0
106888,0
25024,1
9561,0
79954,1
79115,0
63978,1
111626,0
109725,1
111338,0
96732,1
25655,0
77018,0
73964,0
21592,1
117222,0
88752,1
36618,0
18191,1
52155,1
44027,0
15245,0
36048,1
49622,1
116358,0
7201,1
17599,1
87952,0
112825,1
73266,1
13946,1
117178,0
57451,0
103089,0
61553,0
74093,1
10740,0
72094,0
25504,0
85143,1
60456,1
54496,0
112675,0
8075,1
24333,0
105779,1
63351,1
46410,1
113393,0
53146,1
89065,1
53447,1
13244,1
52981,1
91313,0
69442,0
13391,1
79965,1
55360,0
62476,0
15131,0
122232,0
118769,0
33815,0
22994,1
85611,0
86469,1
66702,0
94105,0
18035,1
93094,1
33045,0
77845,1
41027,1
26784,1
47552,0
61222,0
99628,0
3842,0
71757,1
115738,0
1176,1
63585,1
14106,1
38987,0
44018,0
54071,1
73557,1
22675,1
112608,0
89950,0
50616,0
112112,0
45669,1
5348,1
46645,1
98034,1
112266,0
27882,1
91793,1
67202,0
78990,1
92937,1
6399,1
39778,0
73845,0
95947,0
40762,1
71490,1
111911,1
81076,1
99295,1
74010,1
15533,1
93424,1
96564,1
7524,1
92717,0
92354,0
2385,0
2619,1
15501,1
56061,0
94158,0
47713,0
106360,1
88431,1
107936,1
82082,0
74352,1
33442,0
95137,1
18625,0
40221,0
31436,1
107627,0
88793,1
24251,0
122952,0
34074,1
119950,1
66632,0
25756,0
111127,1
51558,0
30142,0
38618,1
71912,1
25964,1
115961,1
15042,0
68629,1
55675,0
109823,1
29571,1
1574,0
96289,0
91113,0
76951,0
30474,0
8682,1
43708,0
26683,1
73342,1
36137,1
27733,1
115710,0
21196,0
55115,0
63330,1
11566,0
91349,0
87210,1
34040,1
114458,1
72662,0
15714,1
120942,1
11893,0
56451,1
103750,0
100084,0
115583,0
58551,1
63809,1
25330,1
647,1
105254,0
40220,0
108081,0
79349,0
99014,0
95141,1
73507,1
91466,0
65328,1
104498,1
49603,1
37130,0
12870,0
38519,1
120027,0
60497,1
20133,0
95630,0
4624,1
45067,1
2029,0
64858,0
116654,1
7713,1
100171,0
117241,0
11232,0
75311,0
112877,0
121352,1
97113,0
77940,1
51808,1
35129,1
119375,0
111590,0
57642,0
33752,0
12579,0
8648,1
104507,1
47522,0
96596,1
35727,1
99101,1
103285,0
116847,1
77023,0
19141,0
56589,1
52049,1
26373,0
51770,1
51821,1
38114,0
95339,1
41586,0
106469,1
1116,1
3802,0
42689,0
20933,1
111824,1
74480,1
89602,1
106969,0
118164,0
35624,1
38823,0
100431,1
59554,1
101813,1
72636,0
99833,1
26829,1
65290,1
25239,1
99514,0
93164,1
104900,0
115477,0
87422,1
105765,1
91991,1
111992,1
81675,0
86063,1
2505,0
9197,0
34241,1
74563,1
93857,1
35741,1
117937,1
35067,1
1256,1
40354,0
105825,0
112696,0
45055,1
24755,0
88889,1
43192,1
94818,0
43456,1
28862,0
24684,0
97264,0
116107,1
17109,1
97569,1
5216,1
85546,0
106850,0
105265,0
114710,0
90565,0
64691,0
118972,1
23661,0
62880,0
69380,0
96916,0
40637,1
37833,0
21355,0
13884,1
7123,1
11597,0
25389,0
43684,0
19174,0
35823,1
16789,1
55640,0
72038,1
4975,1
24481,0
38332,1
5466,1
21989,1
88736,1
52297,1
99391,0
16558,1
112326,0
116989,1
81670,0
41064,1
118231,0
106119,0
116125,1
96079,0
101836,1
58069,1
78154,1
54574,0
58628,0
87961,0
2874,1
24353,0
72667,0
58969,0
44847,1
122519,1
108201,0
62386,0
34570,1
681,1
88888,1
28116,0
24672,0
116389,0
31529,1
6091,1
4656,1
75363,0
7962,1
85730,0
85146,1
119480,1
27556,1
98728,0
76624,1
63233,0
42168,0
83376,0
31984,0
100613,1
65534,1
90906,0
84279,0
43756,0
7047,1
52321,1
120849,1
122550,1
57712,0
37598,0
107328,1
83936,1
74057,1
76532,0
62862,0
86580,1
21397,0
10238,0
88205,0
104542,1
106745,0
16446,1
35100,1
90109,0
104322,1
112100,0
37373,0
7423,1
10025,0
111789,1
79658,0
43594,0
72529,0
66841,1
26494,1
84999,1
104761,0
28143,0
69825,0
22048,1
94622,0
84529,0
111625,0
84993,1
31758,0
7427,1
81821,0
52884,1
73381,1
105842,0
93491,1
103709,0
19185,0
25066,1
17169,1
28362,0
55795,0
10157,0
91590,1
98041,1
102235,1
88354,0
18398,1
8667,1
51230,0
81997,0
85528,0
30430,0
115237,0
24534,0
50831,1
44044,0
54358,0
27975,1
76344,1
105454,1
10415,0
123636,1
79645,0
101646,0
59442,1
45548,1
60177,1
38141,0
119635,1
2950,1
49344,1
48769,0
35051,1
96668,1
116934,1
80450,1
72975,0
84997,1
75912,1
66581,0
114798,0
85563,0
55599,0
3494,0
7528,1
74427,1
46731,1
97023,0
53670,1
105640,0
58025,1
96694,1
37042,0
10693,0
98604,0
43747,0
25680,0
75323,0
55917,0
33295,1
62285,0
57643,0
58441,1
112917,0
21835,0
82943,1
54243,0
119212,0
4116,1
120876,1
75896,1
67550,1
39522,1
75037,0
36372,0
70629,1
74929,0
39010,0
78583,0
65225,1
70335,0
38257,0
2371,0
105574,0
114982,0
108163,0
90562,0
65221,1
67023,1
92334,0
93560,1
72251,0
63591,1
71225,1
110651,0
29166,0
39684,0
68094,1
104467,1
9207,0
104957,0
109700,1
49732,1
95412,1
78665,0
79835,1
108769,1
43810,0
11567,0
15888,0
50424,1
27929,1
36211,1
37662,0
13126,1
26087,1
101222,1
91166,0
14515,0
105125,0
19221,0
6899,1
29191,0
98368,0
59178,1
92858,0
24001,0
41657,0
88561,1
99429,0
97750,1
32502,0
52910,1
23537,0
55854,0
3030,0
118668,1
2290,0
27872,1
52205,1
12355,0
47309,0
39957,1
100081,0
18370,1
25050,1
29256,0
67625,0
99092,1
100209,0
73867,0
32546,0
8350,1
79929,1
57807,0
96109,0
447,1
123055,0
15985,0
25004,1
32114,0
84061,1
108741,1
71943,1
118021,1
52171,1
81642,0
112069,1
56300,1
89377,1
23817,0
92749,0
84275,0
3624,1
20327,0
24233,0
48628,0
120346,0
62130,0
12799,0
47122,0
96073,0
9908,0
32358,0
19537,0
72215,0
39668,0
32540,0
21701,1
69887,0
61708,0
46907,0
39918,1
49927,0
5406,1
100392,1
1457,1
98632,0
24327,0
78979,1
37773,0
39487,1
4510,1
122742,0
79806,1
89600,1
42854,1
70541,0
53286,1
26704,1
16824,1
98357,0
2504,0
83761,1
107711,1
39691,0
72143,0
97505,1
103035,0
107610,0
92553,0
76734,1
21700,1
21664,1
66938,1
29138,0
42630,1
48156,0
104546,1
40249,0
55224,0
8473,1
62905,0
94723,0
107645,0
28898,0
85650,0
20399,0
66450,0
109839,1
101456,0
41549,0
85888,0
48238,0
27478,1
38964,0
26236,0
105893,1
102793,0
77244,1
55056,0
90432,0
15138,0
46276,1
56796,1
90741,0
111849,1
4154,1
28996,0
56253,1
56424,1
35209,1
14151,1
41377,1
85007,1
118381,0
57641,0
112489,0
64836,0
53347,1
100996,0
35484,1
100370,0
44110,0
44548,1
53141,1
29308,0
51953,0
62,1
107868,1
5210,1
30200,1
122697,0
113732,1
21072,0
71381,1
25193,1
80269,1
106427,1
111798,1
26693,1
55098,0
64563,0
46680,1
100909,0
108396,0
4421,1
55500,0
61696,0
123663,1
10654,0
52785,1
80187,1
114323,1
17915,1
72548,0
76161,0
22520,1
57591,0
95010,0
14532,0
94446,0
71247,1
44461,1
102536,1
123833,1
16670,1
88351,0
47332,0
19502,0
100351,0
10720,0
101153,1
64235,1
23637,0
96266,0
72985,0
35659,1
60929,0
31141,1
110067,1
86752,1
50780,1
74446,1
105683,0
68499,1
53924,1
20763,1
55950,0
61617,0
29450,1
46325,1
54059,1
90241,0
117150,0
39261,0
57634,0
114469,1
40107,1
122235,0
40974,1
106154,0
120630,0
122698,0
14888,0
45171,1
59224,0
2174,0
37605,0
28017,1
106222,1
29417,0
25166,1
86983,1
68373,1
22511,1
95004,0
1641,0
120872,1
11150,0
32510,0
56168,0
112628,0
20086,0
107329,1
83776,1
110111,1
108115,0
61618,0
79391,0
1983,0
104146,1
83461,0
90279,0
83995,1
41285,1
27647,1
103121,0
5789,1
12942,0
110329,0
20980,1
93251,1
22731,1
82219,0
121601,0
117228,0
104780,0
10021,0
10201,0
15939,0
94114,0
62685,1
61992,0
63482,1
69168,0
87217,1
104978,0
71393,1
118920,1
58545,1
115982,1
121812,0
73668,0
16701,1
42288,0
120522,0
31597,1
7149,1
92710,0
29056,0
52741,1
39228,0
50923,1
23024,1
97234,0
47508,0
106487,1
85565,0
122592,1
65235,1
41407,1
108247,0
27169,1
36785,0
77871,1
39896,0
1624,0
1637,0
14173,1
75747,1
103929,1
102845,0
29787,1
74908,0
8932,1
75215,0
35460,1
23791,0
9314,0
21513,0
61251,0
85035,1
104181,1
41272,1
7682,1
85235,1
43279,1
35874,1
122825,0
98070,0
954,1
86771,1
111677,1
48965,0
75530,0
105259,0
59519,1
13462,1
18118,1
22446,1
47610,0
29484,1
74705,1
91165,0
21049,1
109555,1
107033,0
71316,1
66999,1
94091,0
67303,1
113652,1
74063,1
3469,0
66180,0
3076,1
59394,1
2873,1
64415,0
48103,0
71715,1
92426,0
120834,1
92007,1
35414,1
98554,0
88572,1
101776,1
1763,0
39765,0
55992,0
31610,1
116524,1
43602,0
72893,0
94382,0
2530,0
78758,0
10883,0
120928,1
77063,0
20915,1
102300,1
48815,0
22471,1
30834,1
12786,0
62568,1
57617,0
103911,0
100579,1
104771,0
106856,0
662,1
72256,0
55035,0
81807,0
25170,1
35202,1
104019,1
94459,0
72271,0
22496,1
4878,1
120858,1
31612,1
48441,0
120635,0
6396,1
110251,1
17486,1
68210,1
12345,0
92245,0
81066,1
61019,0
55327,0
22672,1
19919,0
95735,0
6848,1
96939,0
43504,1
39730,0
54180,0
94717,0
55906,0
68815,1
16302,0
56146,0
111820,1
87,0
39408,1
57827,0
45774,1
92406,0
20677,1
116596,1
73760,0
40203,0
19410,0
47485,0
96614,1
78949,0
21273,0
31366,1
72140,0
44633,1
71748,1
49583,1
121415,1
67308,1
86474,0
81568,0
29746,1
37378,0
38552,1
64013,1
86955,1
98587,0
85248,1
62707,1
16432,0
51820,1
22142,1
52862,1
57595,0
102858,0
60933,0
93858,1
85026,1
79153,0
78870,0
115052,0
87929,0
95893,0
101414,0
46855,1
78058,1
95085,1
6700,1
75631,0
6347,1
35753,1
94714,0
11883,0
53280,1
63035,0
71948,1
5851,1
66342,0
1155,1
71759,1
108927,0
19686,0
35351,1
60937,0
61872,0
87677,0
69604,0
36457,0
38326,1
65890,1
96221,0
80572,1
61583,0
93381,1
32589,0
114256,1
22162,1
24617,0
116675,1
118829,0
79375,0
62549,1
29758,1
31071,1
83359,0
112359,0
48057,0
36518,0
6340,1
6576,1
36832,0
13912,1
2513,0
64220,1
33898,1
2298,0
100078,0
119669,1
65419,1
93383,1
15820,1
19161,0
35312,1
62153,0
21161,0
88262,0
119092,1
119729,1
31985,0
33429,0
34886,1
107230,0
72077,0
55767,0
78051,1
98755,0
12255,0
109827,1
45792,1
98990,0
50380,0
35254,1
119598,1
42641,1
54599,0
100609,1
42538,0
47648,0
27985,1
96317,0
117141,0
76628,1
94273,0
43460,1
24454,0
77824,1
116648,1
63216,0
123769,0
91778,1
32377,0
87311,1
75977,0
35729,1
24301,0
64227,1
83783,1
111635,0
8098,1
96991,0
121040,1
68824,1
44384,1
44033,0
120195,0
31755,0
4492,1
3798,1
109813,1
120773,0
10676,0
97886,1
78791,0
66785,1
86729,1
84098,1
118178,0
18270,1
48572,0
896,1
27407,1
68944,0
33280,1
59320,1
92499,0
18331,1
108145,0
119393,0
17774,1
65703,1
85319,1
64313,0
19554,0
85136,1
68890,0
71397,1
67820,0
102269,1
34972,1
26873,1
31383,1
110473,0
45063,1
5649,1
68640,1
4022,0
59776,1
78083,1
107018,0
16386,0
36665,0
89732,1
107316,1
61034,0
65762,1
121080,1
42627,1
50340,0
38853,0
51508,0
51882,0
105632,0
85044,1
99560,0
68002,1
116963,1
44091,0
104326,1
46199,1
22182,1
15938,0
76284,0
68900,0
57446,0
10180,0
79174,0
36545,0
12702,0
75805,1
99586,0
10425,0
2167,0
1370,1
101048,0
7230,1
9889,0
7031,1
32730,0
69031,0
50829,1
15841,0
60288,1
55664,0
22933,1
11445,0
16536,1
112486,0
91535,1
35181,1
31580,1
65769,1
89748,1
85084,1
15206,0
1078,1
26099,1
81645,0
38234,0
18797,0
11177,0
117667,0
111745,1
74917,0
21898,1
99504,0
105161,0
9140,1
56530,1
116119,1
6177,1
115992,1
118437,1
81819,0
20299,0
9639,0
66508,0
43922,0
79140,0
0,1
67749,0
51247,0
119363,0
78973,1
91515,1
104713,0
21030,1
4250,0
110254,1
121285,1
88067,0
59791,1
116990,1
61546,0
97467,1
29217,0
96057,0
122948,0
25159,1
100402,0
105294,0
86848,0
42833,1
43006,1
107992,1
616,1
109279,1
115572,0
103411,1
92419,0
59068,0
112425,0
30376,0
67402,1
28472,0
14622,0
98021,1
62101,0
119834,1
92706,0
17403,1
111641,1
53891,1
53667,1
118412,0
8277,1
93581,1
111974,1
102107,0
82118,0
7112,1
102510,1
5638,1
30045,0
120002,0
52568,1
15337,1
44509,1
74887,0
110095,1
121822,0
112736,0
42574,0
23288,1
99369,0
51180,0
37898,0
2494,0
31787,0
20452,1
79778,0
61430,0
120157,0
38800,1
69591,0
116211,0
18154,1
9518,0
44647,1
116753,1
31982,0
58231,1
80801,1
30811,1
71108,1
79581,1
59018,0
32452,0
102962,0
106761,0
83256,0
6552,1
77856,1
9485,0
63029,0
3344,0
120254,0
13797,1
39862,0
21176,0
60271,1
25001,1
69190,0
5548,1
83760,1
37942,0
19849,0
78088,1
105121,0
89800,1
85901,0
8074,1
30662,1
38472,1
123602,0
77302,1
91309,0
15513,1
24585,0
10963,0
48172,0
107898,1
21475,0
90333,0
117925,1
58276,1
46987,0
75816,1
120707,1
58417,1
107508,0
94770,0
4338,0
116326,0
45467,1
57437,0
34313,1
57697,0
85902,0
111291,0
111540,1
4196,0
114406,1
89121,1
34721,1
6071,1
17018,1
101494,0
121208,1
74230,1
13125,1
91653,1
6270,1
115727,0
93584,1
12053,0
48946,0
79748,0
52319,1
68294,1
108120,0
88423,1
47015,0
20959,1
14377,0
51256,0
12909,0
64639,0
12116,0
60229,1
25397,0
95693,0
25781,0
38466,1
23274,1
45658,1
32445,0
60627,1
99185,1
91446,0
1181,1
2296,0
103101,0
56382,1
101659,0
15093,0
122483,1
72888,0
82414,1
55987,0
96511,1
519,1
101138,1
30018,0
120906,1
83880,1
28993,0
92734,0
88834,1
112491,0
69174,0
105641,0
63695,1
101205,1
91220,0
42609,1
53272,1
66516,0
7242,1
8089,1
39207,0
83585,0
28342,0
9937,0
85764,0
85900,0
48596,0
119082,1
20283,0
98081,0
54001,1
91857,1
4148,1
46449,1
20670,1
23186,1
57271,0
104525,1
117140,0
50679,1
78664,0
53248,1
79291,1
47747,0
46114,1
109462,1
44692,1
60292,1
44682,1
45764,1
90733,0
67269,1
84476,0
120714,1
80736,1
96587,1
16264,0
15766,1
60788,1
8700,1
61759,0
61229,0
50319,0
47168,0
6072,1
118002,1
104822,0
65366,1
3865,0
34509,1
84025,1
50365,0
11074,0
21486,0
53038,1
73838,0
78050,1
104952,0
32503,0
107198,0
86149,1
2741,1
114105,1
44971,1
65748,1
34983,1
119835,1
39912,1
74487,1
88445,1
97952,1
45690,1
67575,0
53398,1
24364,0
74438,1
81956,0
81368,0
122844,0
48774,0
8286,1
6186,1
52000,1
66160,0
114647,0
112003,1
10341,0
82525,1
30830,1
12846,0
342,1
22998,1
93901,1
32260,0
99033,0
69189,0
100802,0
82110,0
104945,0
22762,1
92533,0
79895,0
21276,0
39960,1
8518,1
14777,0
87456,1
84611,0
18596,0
16054,0
47886,0
24205,0
13089,1
64245,1
9983,0
50347,0
14004,1
18158,1
40681,1
60274,1
118341,0
22932,1
108454,1
81300,0
113996,1
112066,1
1235,1
91481,0
19767,0
58487,1
46631,1
85631,0
80487,1
12509,0
118912,1
35914,1
40116,1
40719,1
42955,1
46742,1
61500,0
87515,0
51752,1
88996,1
118627,1
47050,0
96976,0
35137,1
106991,0
74316,1
7519,1
103438,1
64461,0
42796,1
15209,0
21665,1
66389,0
69262,0
111170,1
32738,0
102144,1
29268,0
77369,1
18987,0
10825,0
52918,1
106104,0
37911,0
17723,1
5069,1
33030,1
37120,0
69553,0
86422,1
66343,0
18509,1
55594,0
26332,0
2707,1
17240,1
76879,1
121749,0
28445,0
52820,1
62326,0
57319,0
28216,0
29411,0
98079,0
3282,0
110636,0
84396,0
2391,0
24436,0
7137,1
63935,1
118356,0
33022,1
25399,0
1131,1
15822,1
67132,0
36695,0
79757,0
4929,1
95474,1
117661,0
88836,1
85713,0
83206,0
50276,0
90070,0
42087,0
71848,1
8241,1
100600,1
72814,0
100518,1
44919,1
85252,1
122630,1
2152,0
40493,1
6048,1
112267,0
24773,1
117577,0
43100,1
47090,0
102982,0
